
 Lista de Imóveis da Caixa;;Data de geração:;21/11/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787701930377 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 208, TIPO 46 PAV 02 BL 32 VG 805 ;173.000,00;173.000,00;0.00;Apartamento, 50.03 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701930377
 8787702208306 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 106, BL 29 VG 1073 ;250.000,00;250.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702208306
 8787702327518 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, TIPO 07 PAV 04 BL 36 VG 884 ;168.000,00;168.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702327518
 8787702328662 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 108, BL 34 TÉRREO VG 1011 ;190.000,00;190.000,00;0.00;Apartamento, 62.82 de área total, 44.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702328662
 8787702413406 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 206, BL 29 VG 1081 ;170.000,00;170.000,00;0.00;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702413406
 8787702551558 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 207, BL 3402 VG 1018 ;180.000,00;180.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702551558
 8787702579320 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 204, BL 15 VG 364 ;176.000,00;176.000,00;0.00;Apartamento, 0.00 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702579320
 8787702719181 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 205, TIPO 19 PAV 02 BL 15 VG 365  LT 02 ;177.000,00;177.000,00;0.00;Apartamento, 52.31 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702719181
 8787703061902 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 205, BL 09 VG 115 ;184.000,00;184.000,00;0.00;Apartamento, 46.26 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703061902
 8787703174677 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 101, BL 15 VG 353 ;164.000,00;164.000,00;0.00;Apartamento, 0.00 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703174677
 8787703300125 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 405, BL 10 VG 77 ;186.000,00;186.000,00;0.00;Apartamento, 50.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703300125
 8787703381265 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 205, TIPO 19 BLOCO 12 ;164.000,00;164.000,00;0.00;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703381265
 8787703620065 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 202, PAV 02 BL 38 VG 913 ;184.000,00;184.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703620065
 8787703937697 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 101, PAV T BL 20 VG 464 ;203.000,00;203.000,00;0.00;Apartamento, 61.24 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703937697
 8787703971232 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 106, TIPO 25 BL 6 VG 269 ;160.000,00;160.000,00;0.00;Apartamento, 45.97 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703971232
 8787704032140 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 103, BL 09 ;194.138,40;194.138,40;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704032140
 8787704619150 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 305, TIPO 12 PAV 03 BL 34 VG 1024 ;163.800,00;163.800,00;0.00;Apartamento, 46.26 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704619150
 8787705513541 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 107, BL 29 ;185.000,00;185.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705513541
 8787704848876 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2031, TIPO 2 PAV 03 BL 20 VG 706 ;185.000,00;185.000,00;0.00;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704848876
 8787704862240 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2427, BL 24 VG 769 ;185.000,00;185.000,00;0.00;Apartamento, 58.32 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704862240
 8787704979229 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1848, BL 18 VG 682 ;186.615,95;186.615,95;0.00;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704979229
 8787705023633 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2238, PAV 03 BL 22 VG 674 ;173.000,00;173.000,00;0.00;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705023633
 8787705163931 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1344, TIPO 2 PAV 04 BL 13 VG 507 ;173.686,52;173.686,52;0.00;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705163931
 8787705241118 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1022, BL 10 ;170.000,00;170.000,00;0.00;Apartamento, 46.17 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705241118
 8787705253957 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1514, BL 15 ;210.000,00;210.000,00;0.00;Apartamento, 46.20 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705253957
 8787705268865 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2538, BL 25 VG 899 ;170.000,00;170.000,00;0.00;Apartamento, 46.18 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705268865
 8787705326180 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2327, BL 23 ;184.000,00;184.000,00;0.00;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705326180
 8787705459954 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2244, BL 22 VG 678 ;173.000,00;173.000,00;0.00;Apartamento, 46.18 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705459954
 8787702017446 ;PR ;CAMPO LARGO ;CAMPO DO MEIO ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 104, BL 28 VG 1039 ;180.000,00;180.000,00;0.00;Apartamento, 46.36 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702017446
 8787702149954 ;PR ;CAMPO LARGO ;CAMPO DO MEIO ;RUA MARIA JOAQUINA VAZ, N. SN, Apto 401, BL 27 ;187.000,00;187.000,00;0.00;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702149954
 8787703188899 ;PR ;CAMPO LARGO ;CAMPO DO MEIO ;RUA MARIA JOAQUINA VAZ, N. SN, Apto 301,  BL 08 ;197.000,00;197.000,00;0.00;Apartamento, 50.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703188899
 8787703319390 ;PR ;CAMPO LARGO ;CAMPO DO MEIO ;RUA MARIA JOAQUINA VAZ, N. SN, Apto 105, BL 12 ;165.000,00;165.000,00;0.00;Apartamento, 46.36 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703319390
 8787704079171 ;PR ;CAMPO LARGO ;CAMPO DO MEIO ;RUA MARIA JOAQUINA VAZ, N. SN, Apto 306, BL 14 ;165.000,00;165.000,00;0.00;Apartamento, 52.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704079171
 8787713502634 ;PR ;CAMPO LARGO ;CAMPO DO MEIO ;RUA PROFESSOR OVIDIO JORGE NOGUEIRA, N. SN, Apto 301, BL 03 ;203.000,00;203.000,00;0.00;Apartamento, 58.30 de área total, 49.84 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713502634
 8787705586328 ;PR ;CAMPO LARGO ;JARDIM ALVORADA ; RUA MARIA JOAQUINA VAZ, N. 721, Apto 101, TIPO 38 BL 35 VG 942 LT 2 ;178.000,00;178.000,00;0.00;Apartamento, 46.34 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705586328
 8555536342124 ;PR ;CAMPO LARGO ;JARDIM IRUAMA ;RUA REINALDO GADENS, N. 210, Apto 1311, BL 13 VAGA 297 ;133.664,00;133.664,00;0.00;Apartamento, 47.95 de área total, 41.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536342124
 1444400781444 ;PR ;CAMPO LARGO ;NOSSA SENHORA APARECIDA ;RUA JOAO RIVABEM, N. 1223, LT 4 ;950.000,00;950.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400781444
 8787701746916 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, TIPO 6 PAV 4 BL 33 VG 847 LT 2 ;151.281,66;150.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701746916
 8787705470630 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2037, TIPO 01 PAV 03 BL 20 VG 712 ;171.587,14;170.000,00;0.00;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705470630
 8787703304538 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. SN, Apto 208, LT 02 BL 17 VG 596 ;159.707,15;158.000,00;0.00;Apartamento, 50.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703304538
 8787710615462 ;PR ;CAMPO LARGO ;ITAQUI ; AVENIDA DOS EXPEDICIONÁRIOS, N. 1145, Apto 3012, BL 30 ;174.288,56;172.000,00;0.00;Apartamento, 45.87 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710615462
 8787702528513 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 307, TIPO 06 PAV 03 BL 28 VG 1058 LT 02 ;151.036,13;148.000,00;0.00;Apartamento, 0.00 de área total, 52.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702528513
 8787705531175 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2423, BL 24 ;171.560,87;168.000,00;0.00;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705531175
 8787705266005 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2117, TIPO 03 PAV T BL 21 VG 482 ;174.195,40;170.000,00;0.00;Apartamento, 45.87 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705266005
 8787704802710 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 306, BL 03 ;150.838,88;147.000,00;0.00;Apartamento, 45.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704802710
 8787703312840 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 103, BL 08 TÉRREO VG 212 ;151.174,61;146.700,00;0.00;Apartamento, 45.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703312840
 8787703689618 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 106, BL 19 ;151.070,72;145.000,00;0.00;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703689618
 8787704893006 ;PR ;CAMPO LARGO ;ITAQUI ;AVENIDA DOS EXPEDICIONARIOS, N. SN, Apto 322, BL 03 ;169.177,89;162.000,00;0.00;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704893006
 8787706535107 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 101, BL 12 TIPO 28 VG 542 ;170.463,25;163.000,00;0.00;Apartamento, 98.43 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706535107
 8787705821920 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2023, BL 20 ;171.639,48;160.000,00;0.00;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705821920
 8787710007462 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 445, BL 04 VG 133 ;171.995,82;160.000,00;0.00;Apartamento, 46.20 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710007462
 8787706253055 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. LT 02, Apto 206, BL12 TIPO 6 ;163.812,67;150.000,00;0.00;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706253055
 8787702984977 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 202, TIPO 6 PAV 2 BL 5 VG 144 LT 2 ;151.059,15;135.000,00;0.00;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702984977
 8787702178008 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 103, TP 06 BL 32 VG 792 ;143.485,30;125.000,00;0.00;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702178008
 8787703549735 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 207, TP 12 BL 31 VG 775 ;200.135,54;165.000,00;0.00;Apartamento, 45.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703549735
 8787710952256 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 3117, BL 31 VG 999 ;174.248,61;120.000,00;0.00;Apartamento, 45.87 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710952256
